sample_id,split_index,seed,partition,cohort,scope
SGBTR_94,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_96,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_97,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_99,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_100,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_14,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_15,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_16,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_17,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_18,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_19,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_21,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_24,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_25,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_27,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_28,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_29,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_31,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_32,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_33,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_34,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_36,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_37,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_38,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_39,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_40,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_41,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_42,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_44,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_45,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_50,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_51,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_55,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_57,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_58,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_60,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_66,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_69,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_71,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_73,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_74,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_75,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_76,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_77,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_78,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_80,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_81,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_82,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_83,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_85,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_86,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_87,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_88,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_93,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_94,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_95,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_98,1,20261930,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_19,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_22,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_27,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_28,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_44,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_47,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_50,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_51,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_53,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_54,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_57,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_72,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_78,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_82,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_83,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_85,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_89,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_9,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_97,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_99,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_17,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_21,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_30,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_36,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_37,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_42,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_44,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_46,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_49,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_53,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_57,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_60,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_66,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_71,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_72,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_9,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_10,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_13,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_19,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_21,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_25,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_31,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_34,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_37,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_50,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_6,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_70,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_74,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_76,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_8,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_9,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-15,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-16,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-2,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-6,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-8,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
RW_3,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_100,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_57,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_66,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_70,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_72,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_77,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_81,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_96,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_99,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_61,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_62,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_63,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_67,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_73,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_75,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_80,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_83,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_92,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_95,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_98,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_23,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_26,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_35,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_43,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_46,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_47,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_48,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_52,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_54,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_62,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_64,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_65,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_72,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_79,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_91,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_92,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_99,1,20261930,validation,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_12,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_13,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_16,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_2,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_21,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_23,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_26,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_29,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_35,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_38,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_4,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_40,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_46,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_48,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_52,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_59,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_7,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_77,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_79,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_96,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_11,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_14,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_15,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_18,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_19,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_20,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_23,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_24,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_27,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_29,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_32,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_41,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_50,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_58,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_67,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_76,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_1,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_11,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_17,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_39,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_40,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_42,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_44,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_45,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_48,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_51,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_54,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_55,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_62,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_66,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
LOCA_67,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-12,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-22,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-23,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-33,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-35,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
RI_-9,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_67,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_73,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_75,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_76,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_84,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_85,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_87,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_90,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGATR_92,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_103,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_105,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_57,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_58,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_66,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_68,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_70,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_82,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_86,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_87,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SGBTR_90,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_101,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_20,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_22,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_30,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_49,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_53,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_56,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_59,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_61,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_63,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_67,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_68,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_70,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_84,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_89,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_90,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_96,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
SLBIC_97,1,20261930,test,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_10,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_11,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_14,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_15,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_16,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_18,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_19,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_2,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_22,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_23,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_27,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_3,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_30,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_31,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_33,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_34,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_35,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_36,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_37,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_38,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_39,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_40,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_41,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_42,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_43,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_44,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_45,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_46,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_48,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_50,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_51,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_52,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_55,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_60,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_61,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_63,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_66,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_68,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_69,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_7,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_70,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_71,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_74,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_75,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_76,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_78,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_80,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_81,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_83,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_84,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_86,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_87,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_88,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_89,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_91,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_92,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_94,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_96,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
FLB_97,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_1,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_11,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_12,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_13,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_15,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_16,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_17,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_18,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_2,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_20,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_21,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_23,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_24,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_25,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_3,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_30,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_31,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_34,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_37,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_39,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_40,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_42,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_43,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_44,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_45,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_47,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_50,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_52,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_54,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_55,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_56,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_59,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_6,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_60,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_61,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_62,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_65,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_7,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_70,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
LOCAC_71,2,20262939,train,strict_matched_30_60_90_120,strict_pre_protection_only
