sample_id,accident_class,severity,family,predicted_family,max_probability,threshold,rejected,accepted,split_type,split_id,direction,nearest_severity_gap,focus_class,high_gap,gap_group,analysis_group
LOCAC_21,LOCAC,21.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.907827168047945,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_26,LOCAC,26.0,primary_coolant_boundary_break,steam_line_break,0.8265185372453225,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_27,LOCAC,27.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.907827168047945,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_29,LOCAC,29.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9076819102022667,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_32,LOCAC,32.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9076819102022667,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_34,LOCAC,34.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9076819102022667,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_36,LOCAC,36.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9077663493953542,0.0,False,True,random,seed_20262939,random_or_blocked,2.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_41,LOCAC,41.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9076819102022667,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_44,LOCAC,44.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9077663493953542,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_6,LOCAC,6.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.863859629108295,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_61,LOCAC,61.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9038890181358231,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_65,LOCAC,65.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9038890181358231,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_75,LOCAC,75.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8978278529144315,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCA_13,LOCA,13.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9109944283352378,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_2,LOCA,2.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8906115071571236,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_24,LOCA,24.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9106327547085727,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_28,LOCA,28.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9103373487096649,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_3,LOCA,3.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8903672013295836,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_32,LOCA,32.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9094033678710357,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_37,LOCA,37.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9091431863523531,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_47,LOCA,47.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.907915143277227,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_5,LOCA,5.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9067994077561288,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_66,LOCA,66.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9062506836879088,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_67,LOCA,67.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9062506836879088,0.0,False,True,random,seed_20262939,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_69,LOCA,69.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.906291396046364,0.0,False,True,random,seed_20262939,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_70,LOCA,70.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9058679243160552,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_76,LOCA,76.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9026861087910873,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_9,LOCA,9.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9109575400610643,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_73,LR,73.0,turbine_and_load_transient,turbine_and_load_transient,0.885205468273464,0.0,False,True,random,seed_20262939,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
LR_78,LR,78.0,turbine_and_load_transient,turbine_and_load_transient,0.885205468273464,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_83,LR,83.0,turbine_and_load_transient,turbine_and_load_transient,0.885205468273464,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_86,LR,86.0,turbine_and_load_transient,turbine_and_load_transient,0.8850153915523103,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_96,LR,96.0,turbine_and_load_transient,turbine_and_load_transient,0.885205468273464,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
RI_-14,RI,-14.0,reactivity_and_control,reactivity_and_control,0.8454641706570605,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
RI_-16,RI,-16.0,reactivity_and_control,reactivity_and_control,0.8393610591947833,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
RI_-21,RI,-21.0,reactivity_and_control,reactivity_and_control,0.8379910900610508,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
RI_-29,RI,-29.0,reactivity_and_control,reactivity_and_control,0.8405269323384759,0.0,False,True,random,seed_20262939,random_or_blocked,2.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
RI_-3,RI,-3.0,reactivity_and_control,reactivity_and_control,0.8286755900901327,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
RI_-30,RI,-30.0,reactivity_and_control,reactivity_and_control,0.8405269323384759,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
RI_-8,RI,-8.0,reactivity_and_control,reactivity_and_control,0.8286059832242413,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SGATR_100,SGATR,100.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9005348427441917,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_61,SGATR,61.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9010237713857906,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_66,SGATR,66.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9010237713857906,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_77,SGATR,77.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9054842805255632,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_79,SGATR,79.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9054842805255632,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_83,SGATR,83.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9054842805255632,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_85,SGATR,85.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9052321070082638,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_93,SGATR,93.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9020929904793938,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGATR_95,SGATR,95.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9020929904793938,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_59,SGBTR,59.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.912165828874425,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_62,SGBTR,62.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9120175081922811,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_70,SGBTR,70.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.910242904599866,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_75,SGBTR,75.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.910242904599866,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_76,SGBTR,76.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.910242904599866,0.0,False,True,random,seed_20262939,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_77,SGBTR,77.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.910242904599866,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_79,SGBTR,79.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.910242904599866,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_81,SGBTR,81.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.910242904599866,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_86,SGBTR,86.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.909995527049932,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_89,SGBTR,89.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9044354159266116,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SGBTR_96,SGBTR,96.0,steam_generator_tube_rupture,steam_generator_tube_rupture,0.9036559211203216,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
SLBIC_100,SLBIC,100.0,steam_line_break,steam_line_break,0.7848209448612046,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_14,SLBIC,14.0,steam_line_break,steam_line_break,0.6303518289378918,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_18,SLBIC,18.0,steam_line_break,steam_line_break,0.6560755229978168,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_23,SLBIC,23.0,steam_line_break,steam_line_break,0.6560755229978168,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_28,SLBIC,28.0,steam_line_break,steam_line_break,0.8265185372453225,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_29,SLBIC,29.0,steam_line_break,steam_line_break,0.8265185372453225,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_42,SLBIC,42.0,steam_line_break,steam_line_break,0.8660534811397285,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_46,SLBIC,46.0,steam_line_break,steam_line_break,0.8660534811397285,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_47,SLBIC,47.0,steam_line_break,steam_line_break,0.8660534811397285,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_52,SLBIC,52.0,steam_line_break,steam_line_break,0.8923734143230471,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_54,SLBIC,54.0,steam_line_break,steam_line_break,0.8923734143230471,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_55,SLBIC,55.0,steam_line_break,steam_line_break,0.8923734143230471,0.0,False,True,random,seed_20262939,random_or_blocked,2.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_64,SLBIC,64.0,steam_line_break,steam_line_break,0.8668980965950457,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_74,SLBIC,74.0,steam_line_break,steam_line_break,0.8659322481024632,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_75,SLBIC,75.0,steam_line_break,steam_line_break,0.8658776522719076,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_87,SLBIC,87.0,steam_line_break,steam_line_break,0.7894235693112612,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_95,SLBIC,95.0,steam_line_break,steam_line_break,0.7912000346008062,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
SLBIC_96,SLBIC,96.0,steam_line_break,steam_line_break,0.7847855016866241,0.0,False,True,random,seed_20262939,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
FLB_13,FLB,13.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_15,FLB,15.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_18,FLB,18.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_21,FLB,21.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_30,FLB,30.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_32,FLB,32.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_36,FLB,36.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
FLB_40,FLB,40.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_47,FLB,47.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_5,FLB,5.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_51,FLB,51.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_57,FLB,57.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_6,FLB,6.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
FLB_67,FLB,67.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_71,FLB,71.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_8,FLB,8.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_82,FLB,82.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_86,FLB,86.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_96,FLB,96.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
FLB_99,FLB,99.0,feedwater_line_break,feedwater_line_break,0.8763402553254566,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCAC_18,LOCAC,18.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8995673446300674,0.0,False,True,random,seed_20263948,random_or_blocked,2.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_19,LOCAC,19.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8995397720972682,0.0,False,True,random,seed_20263948,random_or_blocked,3.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_20,LOCAC,20.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8995397720972682,0.0,False,True,random,seed_20263948,random_or_blocked,3.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_21,LOCAC,21.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8995018568295713,0.0,False,True,random,seed_20263948,random_or_blocked,2.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_25,LOCAC,25.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8995018568295713,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_26,LOCAC,26.0,primary_coolant_boundary_break,steam_line_break,0.6442541614438311,0.0,False,True,random,seed_20263948,random_or_blocked,2.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_27,LOCAC,27.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8988902479383335,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_41,LOCAC,41.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8989281632060305,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_46,LOCAC,46.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.895958755061226,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_48,LOCAC,48.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.895958755061226,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_52,LOCAC,52.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8944777695435778,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_56,LOCAC,56.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8883353166920728,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_69,LOCAC,69.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8914371897043392,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_73,LOCAC,73.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8867581413075047,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_74,LOCAC,74.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8835321774966529,0.0,False,True,random,seed_20263948,random_or_blocked,2.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCAC_75,LOCAC,75.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8835626548549059,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
LOCA_20,LOCA,20.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9051165929095508,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_24,LOCA,24.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9078070814953496,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_28,LOCA,28.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9079992374782121,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_44,LOCA,44.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9037972690467615,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_49,LOCA,49.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9035988222385658,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_52,LOCA,52.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9032622138020888,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_54,LOCA,54.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9034636983415788,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_57,LOCA,57.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9031212155672903,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_59,LOCA,59.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9031212155672903,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_64,LOCA,64.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9031919540743608,0.0,False,True,random,seed_20263948,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_7,LOCA,7.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9061986775858571,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_73,LOCA,73.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8995324039679158,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_76,LOCA,76.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8969743777520205,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_77,LOCA,77.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.8969743777520205,0.0,False,True,random,seed_20263948,random_or_blocked,2.0,False,True,high_gap_or_above_split_median,other_classes
LOCA_8,LOCA,8.0,primary_coolant_boundary_break,primary_coolant_boundary_break,0.9048937882730842,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_74,LR,74.0,turbine_and_load_transient,turbine_and_load_transient,0.8779849414737494,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_75,LR,75.0,turbine_and_load_transient,turbine_and_load_transient,0.8779849414737494,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_79,LR,79.0,turbine_and_load_transient,turbine_and_load_transient,0.8779849414737494,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_85,LR,85.0,turbine_and_load_transient,turbine_and_load_transient,0.8779849414737494,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
LR_94,LR,94.0,turbine_and_load_transient,turbine_and_load_transient,0.8014210376447297,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,False,True,high_gap_or_above_split_median,other_classes
RI_-14,RI,-14.0,reactivity_and_control,reactivity_and_control,0.825588985501824,0.0,False,True,random,seed_20263948,random_or_blocked,1.0,True,True,high_gap_or_above_split_median,RI_LOCAC_SLBIC
