feature,accident_class,initial_count,initial_mean,initial_std,initial_min,initial_max,max_pairwise_mean_diff,global_class_mean_max,global_initial_std,initial_condition_flag,class_mean_vs_other_max_diff,class_mean_vs_global_class_median_diff,class_initial_condition_flag
QMGA,TT,1,971.0827026367188,,971.0827026367188,971.0827026367188,11.138613861386148,982.2213164981049,6.388273076093165,True,11.138613861386148,0.0,False
QMGB,ATWS,1,1942.0826416015625,,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMGB,FLB,100,1942.0826416015625,0.0,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMGB,LACP,1,1942.0826416015625,,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMGB,LLB,101,1942.0826416015625,0.0,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMGB,LOCA,100,1942.0826416015625,0.0,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMGB,LOCAC,100,1942.0826416015625,0.0,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMGB,LOF,1,1942.0826416015625,,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMGB,LR,99,1942.0826416015625,0.0,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMGB,MD,100,1942.0826416015625,0.0,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMGB,RI,100,1942.0826416015625,0.0,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMGB,RW,100,1942.0826416015625,0.0,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMGB,SGATR,100,1942.0826416015625,0.0,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMGB,SGBTR,110,1942.0826416015625,0.0,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMGB,SLBIC,101,1964.3598995397588,39.03545195985875,1942.0826416015625,2032.082763671875,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,22.27725793819627,True
QMGB,SLBOC,100,1942.0826416015625,0.0,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMGB,SP,1,1942.0826416015625,,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMGB,TT,1,1942.0826416015625,,1942.0826416015625,1942.0826416015625,22.27725793819627,1964.3598995397588,12.77656348148613,True,22.27725793819627,0.0,False
QMWT,ATWS,1,2895.0,,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
QMWT,FLB,100,2895.0,0.0,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
QMWT,LACP,1,2895.0,,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
QMWT,LLB,101,2895.0,0.0,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
QMWT,LOCA,100,2895.0,0.0,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
QMWT,LOCAC,100,2895.0,0.0,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
QMWT,LOF,1,2895.0,,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
QMWT,LR,99,2895.0,0.0,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
QMWT,MD,100,2895.0,0.0,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
QMWT,RI,100,2895.0,0.0,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
QMWT,RW,100,2895.0,0.0,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
QMWT,SGATR,100,2895.0,0.0,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
QMWT,SGBTR,110,2895.0,0.0,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
QMWT,SLBIC,101,2928.4158415841584,58.553098522065156,2895.0,3030.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,33.41584158415844,True
QMWT,SLBOC,100,2895.0,0.0,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
QMWT,SP,1,2895.0,,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
QMWT,TT,1,2895.0,,2895.0,2895.0,33.41584158415844,2928.4158415841584,19.164819228279473,True,33.41584158415844,0.0,False
RH,ATWS,1,0.0,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,FLB,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,LACP,1,0.0,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,LLB,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,LOCA,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,LOCAC,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,LOF,1,0.0,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,LR,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,MD,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,RI,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,RW,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,SGATR,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,SGBTR,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,SLBIC,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,SLBOC,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,SP,1,0.0,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RH,TT,1,0.0,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,ATWS,1,0.0,,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,FLB,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,LACP,1,0.0,,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,LLB,101,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,LOCA,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,LOCAC,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,LOF,1,0.0,,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,LR,99,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,MD,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,RI,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,RW,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,SGATR,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,SGBTR,110,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,SLBIC,101,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,SLBOC,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,SP,1,0.0,,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHBR,TT,1,0.0,,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,ATWS,1,0.0,,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,FLB,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,LACP,1,0.0,,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,LLB,101,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,LOCA,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,LOCAC,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,LOF,1,0.0,,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,LR,99,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,MD,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,RI,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,RW,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,SGATR,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,SGBTR,110,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,SLBIC,101,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,SLBOC,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,SP,1,0.0,,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHFL,TT,1,0.0,,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,ATWS,1,0.0,,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,FLB,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,LACP,1,0.0,,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,LLB,101,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,LOCA,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,LOCAC,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,LOF,1,0.0,,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,LR,99,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,MD,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,RI,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,RW,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,SGATR,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,SGBTR,110,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,SLBIC,101,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,SLBOC,100,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,SP,1,0.0,,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RHMT,TT,1,0.0,,-0.0,-0.0,0.0,0.0,0.0,False,0.0,0.0,False
RRCA,ATWS,1,1.0,,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,FLB,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,LACP,1,1.0,,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,LLB,101,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,LOCA,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,LOCAC,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,LOF,1,1.0,,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,LR,99,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,MD,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,RI,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,RW,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,SGATR,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,SGBTR,110,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,SLBIC,101,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,SLBOC,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,SP,1,1.0,,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCA,TT,1,1.0,,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,ATWS,1,1.0,,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,FLB,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,LACP,1,1.0,,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,LLB,101,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,LOCA,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,LOCAC,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,LOF,1,1.0,,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,LR,99,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,MD,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,RI,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,RW,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,SGATR,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,SGBTR,110,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,SLBIC,101,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,SLBOC,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,SP,1,1.0,,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCB,TT,1,1.0,,1.0,1.0,0.0,1.0,0.0,False,0.0,0.0,False
RRCO,ATWS,1,1.0000001192092896,,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,FLB,100,1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,LACP,1,1.0000001192092896,,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,LLB,101,1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,LOCA,100,1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,LOCAC,100,1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,LOF,1,1.0000001192092896,,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,LR,99,1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,MD,100,1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,RI,100,1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,RW,100,1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,SGATR,100,1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,SGBTR,110,1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,SLBIC,101,1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,SLBOC,100,1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,SP,1,1.0000001192092896,,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
RRCO,TT,1,1.0000001192092896,,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,0.0,False,0.0,0.0,False
TAVG,ATWS,1,310.0,,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TAVG,FLB,100,310.0,0.0,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TAVG,LACP,1,310.0,,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TAVG,LLB,101,310.0,0.0,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TAVG,LOCA,100,310.0,0.0,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TAVG,LOCAC,100,310.0,0.0,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TAVG,LOF,1,310.0,,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TAVG,LR,99,310.0,0.0,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TAVG,MD,100,310.0,0.0,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TAVG,RI,100,310.0,0.0,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TAVG,RW,100,310.0,0.0,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TAVG,SGATR,100,310.0,0.0,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TAVG,SGBTR,110,310.0,0.0,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TAVG,SLBIC,101,309.5049504950495,0.8674533114380063,308.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.4950495049504866,True
TAVG,SLBOC,100,310.0,0.0,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TAVG,SP,1,310.0,,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TAVG,TT,1,310.0,,310.0,310.0,0.4950495049504866,310.0,0.28392324782636286,True,0.4950495049504866,0.0,False
TCA,ATWS,1,292.1760559082031,,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCA,FLB,100,292.1760559082031,0.0,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCA,LACP,1,292.1760559082031,,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCA,LLB,101,292.1760559082031,0.0,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCA,LOCA,100,292.1760559082031,0.0,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCA,LOCAC,100,292.1760559082031,0.0,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCA,LOF,1,292.1760559082031,,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCA,LR,99,292.1760559082031,0.0,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCA,MD,100,292.1760559082031,0.0,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCA,RI,100,292.1760559082031,0.0,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCA,RW,100,292.1760559082031,0.0,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCA,SGATR,100,292.1760559082031,0.0,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCA,SGBTR,110,292.1760559082031,0.0,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCA,SLBIC,101,291.38999410194924,1.3773812719963372,289.0003662109375,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.7860618062538833,True
TCA,SLBOC,100,292.1760559082031,0.0,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCA,SP,1,292.1760559082031,,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCA,TT,1,292.1760559082031,,292.1760559082031,292.1760559082031,0.7860618062538833,292.1760559082031,0.4508260664681921,True,0.7860618062538833,0.0,False
TCB,ATWS,1,292.1767883300781,,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TCB,FLB,100,292.1767883300781,0.0,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TCB,LACP,1,292.1767883300781,,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TCB,LLB,101,292.1767883300781,0.0,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TCB,LOCA,100,292.1767883300781,0.0,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TCB,LOCAC,100,292.1767883300781,0.0,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TCB,LOF,1,292.1767883300781,,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TCB,LR,99,292.1767883300781,0.0,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TCB,MD,100,292.1767883300781,0.0,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TCB,RI,100,292.1767883300781,0.0,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TCB,RW,100,292.1767883300781,0.0,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TCB,SGATR,100,292.1767883300781,0.0,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TCB,SGBTR,110,292.1767883300781,0.0,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TCB,SLBIC,101,291.39073407768024,1.3773680357092148,289.0011291503906,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.7860542523978893,True
TCB,SLBOC,100,292.1767883300781,0.0,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TCB,SP,1,292.1767883300781,,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TCB,TT,1,292.1767883300781,,292.1767883300781,292.1767883300781,0.7860542523978893,292.1767883300781,0.45082173414324667,True,0.7860542523978893,0.0,False
TF,ATWS,1,788.9000244140625,,788.9000244140625,788.9000244140625,0.0,788.9000244140625,0.0,False,0.0,0.0,False
TF,FLB,100,788.9000244140625,0.0,788.9000244140625,788.9000244140625,0.0,788.9000244140625,0.0,False,0.0,0.0,False
TF,LACP,1,788.9000244140625,,788.9000244140625,788.9000244140625,0.0,788.9000244140625,0.0,False,0.0,0.0,False
TF,LLB,101,788.9000244140625,0.0,788.9000244140625,788.9000244140625,0.0,788.9000244140625,0.0,False,0.0,0.0,False
TF,LOCA,100,788.9000244140625,0.0,788.9000244140625,788.9000244140625,0.0,788.9000244140625,0.0,False,0.0,0.0,False
TF,LOCAC,100,788.9000244140625,0.0,788.9000244140625,788.9000244140625,0.0,788.9000244140625,0.0,False,0.0,0.0,False
TF,LOF,1,788.9000244140625,,788.9000244140625,788.9000244140625,0.0,788.9000244140625,0.0,False,0.0,0.0,False
TF,LR,99,788.9000244140625,0.0,788.9000244140625,788.9000244140625,0.0,788.9000244140625,0.0,False,0.0,0.0,False
TF,MD,100,788.9000244140625,0.0,788.9000244140625,788.9000244140625,0.0,788.9000244140625,0.0,False,0.0,0.0,False
TF,RI,100,788.9000244140625,0.0,788.9000244140625,788.9000244140625,0.0,788.9000244140625,0.0,False,0.0,0.0,False
TF,RW,100,788.9000244140625,0.0,788.9000244140625,788.9000244140625,0.0,788.9000244140625,0.0,False,0.0,0.0,False
TF,SGATR,100,788.9000244140625,0.0,788.9000244140625,788.9000244140625,0.0,788.9000244140625,0.0,False,0.0,0.0,False
TF,SGBTR,110,788.9000244140625,0.0,788.9000244140625,788.9000244140625,0.0,788.9000244140625,0.0,False,0.0,0.0,False
TF,SLBIC,101,788.9000244140625,0.0,788.9000244140625,788.9000244140625,0.0,788.9000244140625,0.0,False,0.0,0.0,False
